,index,0
933,"('2171', 'char')",1
934,"('first', 'tell')",1
935,"('to', 'understand')",1
936,"('profit', 'to')",1
937,"('sold', 'profit')",1
938,"('trailer', 'sold')",1
939,"('bring', 'trailer')",1
940,"('listed', 'bring')",1
941,"('currently', 'listed')",1
942,"('demon', 'currently')",1
943,"('srt', 'demon')",1
944,"('challenger', 'srt')",1
945,"('dodge', 'challenger')",1
946,"('2018', 'dodge')",1
947,"('foremost', '2018')",1
948,"('first', 'foremost')",1
949,"('char', 'first')",1
950,"('3638', 'char')",1
951,"('fr', '3638')",1
952,"('toll', 'fr')",1
953,"('death', 'toll')",1
954,"('outbreakthe', 'death')",1
955,"('covid', 'outbreakthe')",1
956,"('fire', 'covid')",1
957,"('forest', 'fire')",1
958,"('drought', 'forest')",1
959,"('wave', 'drought')",1
960,"('heat', 'wave')",1
961,"('beset', 'heat')",1
962,"('already', 'beset')",1
963,"('china', 'already')",1
964,"('understand', 'first')",1
965,"('tell', 'specific')",1
966,"('char', 'when')",1
967,"('specific', 'model')",1
968,"('1867', 'char')",1
969,"('al', '1867')",1
970,"('it', 'al')",1
971,"('horsepower', 'it')",1
972,"('600', 'horsepower')",1
973,"('output', '600')",1
974,"('combined', 'output')",1
975,"('motor', 'combined')",1
976,"('electric', 'motor')",1
977,"('two', 'electric')",1
978,"('powered', 'two')",1
979,"('ev', 'powered')",1
980,"('dedicated', 'ev')",1
981,"('architecture', 'dedicated')",1
982,"('800volt', 'architecture')",1
983,"('new', '800volt')",1
984,"('developed', 'new')",1
985,"('eletre', 'developed')",1
986,"('2023', 'eletre')",1
987,"('the', '2023')",1
988,"('eletre', 'the')",1
989,"('lotus', 'eletre')",1
990,"('power', 'lotus')",1
991,"('what', 'power')",1
992,"('char', 'what')",1
993,"('2237', 'char')",1
994,"('t', '2237')",1
995,"('6027', 'char')",1
996,"('model', 'history')",1
997,"('anal', '2171')",1
998,"('hire', '9220')",1
999,"('clinton', 'he')",1
1000,"('index', 'imxsm')",1
1001,"('investor', 'movement')",1
1002,"('the', 'investor')",1
1003,"('neb', 'business')",1
1004,"('omaha', 'neb')",1
1005,"('char', 'omaha')",1
1006,"('10722', 'char')",1
1007,"('h', '10722')",1
1008,"('year', 'h')",1
1009,"('25', 'year')",1
1010,"('phrase', '25')",1
1011,"('saying', 'phrase')",1
1012,"('i', 'saying')",1
1013,"('experience', 'i')",1
1014,"('year', 'experience')",1
1015,"('20', 'year')",1
1016,"('programmer', '20')",1
1017,"('entrepreneur', 'programmer')",1
1018,"('educator', 'entrepreneur')",1
1019,"('developer', 'educator')",1
1020,"('bitcoin', 'developer')",1
1021,"('song', 'bitcoin')",1
1022,"('jimmy', 'song')",1
1023,"('editorial', 'jimmy')",1
1024,"('opinion', 'editorial')",1
1025,"('this', 'opinion')",1
1026,"('2586', 'char')",1
1027,"('report', '2586')",1
1028,"('news', 'report')",1
1029,"('yonhap', 'news')",1
1030,"('movement', 'index')",1
1031,"('imxsm', 'increased')",1
1032,"('discussing', 'cryptocurrencies')",1
1033,"('increased', '482')",1
1034,"('bill', 'clinton')",1
1035,"('president', 'bill')",1
1036,"('department', 'president')",1
1037,"('treasury', 'department')",1
1038,"('served', 'treasury')",1
1039,"('berkeley', 'served')",1
1040,"('california', 'berkeley')",1
1041,"('university', 'california')",1
1042,"('teach', 'university')",1
1043,"('economist', 'teach')",1
1044,"('delong', 'economist')",1
1045,"('bradford', 'delong')",1
1046,"('j', 'bradford')",1
1047,"('char', 'j')",1
1048,"('6537', 'char')",1
1049,"('str', '6537')",1
1050,"('main', 'str')",1
1051,"('aggregating', 'main')",1
1052,"('index', 'aggregating')",1
1053,"('behaviorbased', 'index')",1
1054,"('proprietary', 'behaviorbased')",1
1055,"('ameritrades', 'proprietary')",1
1056,"('td', 'ameritrades')",1
1057,"('imx', 'td')",1
1058,"('the', 'imx')",1
1059,"('july', 'the')",1
1060,"('468', 'july')",1
1061,"('august', '468')",1
1062,"('482', 'august')",1
1063,"('cryptocurrencies', 'yonhap')",1
1064,"('musk', 'discussing')",1
1065,"('9220', 'char')",1
1066,"('the', 'cylindrical')",1
1067,"('2022', 'prnewswire')",1
1068,"('5', '2022')",1
1069,"('sept', '5')",1
1070,"('york', 'sept')",1
1071,"('new', 'york')",1
1072,"('char', 'new')",1
1073,"('8396', 'char')",1
1074,"('t', '8396')",1
1075,"('according', 't')",1
1076,"('newswire', 'according')",1
1077,"('md', 'sept')",1
1078,"('rockville', 'md')",1
1079,"('state', 'rockville')",1
1080,"('united', 'state')",1
1081,"('vehicle', 'united')",1
1082,"('aicontrolled', 'vehicle')",1
1083,"('demand', 'aicontrolled')",1
1084,"('increase', 'demand')",1
1085,"('will', 'increase')",1
1086,"('vehicle', 'will')",1
1087,"('autonomous', 'vehicle')",1
1088,"('installation', 'autonomous')",1
1089,"('robot', 'installation')",1
1090,"('ai', 'robot')",1
1091,"('invehicle', 'ai')",1
1092,"('interactive', 'invehicle')",1
1093,"('char', 'interactive')",1
1094,"('10272', 'char')",1
1095,"('u', '10272')",1
1096,"('prnewswire', 'the')",1
1097,"('cylindrical', 'lithiumion')",1
1098,"('video', 'spacex')",1
1099,"('lithiumion', 'battery')",1
1100,"('show', 'video')",1
1101,"('saturday', 'show')",1
1102,"('hacked', 'saturday')",1
1103,"('channel', 'hacked')",1
1104,"('youtube', 'channel')",1
1105,"('government', 'youtube')",1
1106,"('korean', 'government')",1
1107,"('south', 'korean')",1
1108,"('official', 'south')",1
1109,"('source', 'official')",1
1110,"('medium', 'source')",1
1111,"('local', 'medium')",1
1112,"('according', 'local')",1
1113,"('char', 'according')",1
1114,"('9555', 'char')",1
1115,"('s', '9555')",1
1116,"('battery', 's')",1
1117,"('liion', 'battery')",1
1118,"('revision', 'liion')",1
1119,"('technavio', 'revision')",1
1120,"('per', 'technavio')",1
1121,"('a', 'per')",1
1122,"('2026', 'a')",1
1123,"('2021', '2026')",1
1124,"('1188', 'billion')",1
1125,"('usd', '1188')",1
1126,"('expected', 'grow')",1
1127,"('size', 'expected')",1
1128,"('battery', 'market')",1
1129,"('char', 'internet')",1
1130,"('the', 'world')",1
1131,"('out', '6027')",1
1132,"('on', 'life')",1
1133,"('many', 'distraction')",1
1134,"('too', 'many')",1
1135,"('america', 'too')",1
1136,"('living', 'life')",1
1137,"('critique', 'living')",1
1138,"('personal', 'critique')",1
1139,"('my', 'personal')",1
1140,"('essay', 'my')",1
1141,"('thought', 'essay')",1
1142,"('my', 'thought')",1
1143,"('america', 'my')",1
1144,"('in', 'america')",1
1145,"('life', 'in')",1
1146,"('critique', 'on')",1
1147,"('musk', 'took')",1
1148,"('a', 'critique')",1
1149,"('3013', 'char')",1
1150,"('grav', '3013')",1
1151,"('turning', 'grav')",1
1152,"('declaring', 'author')",1
1153,"('power', 'declaring')",1
1154,"('debut', 'the')",1
1155,"('muchanticipated', 'debut')",1
1156,"('amazon', 'muchanticipated')",1
1157,"('bezos', 'amazon')",1
1158,"('rival', 'jeff')",1
1159,"('billionaire', 'rival')",1
1160,"('swipe', 'billionaire')",1
1161,"('distraction', 'i')",1
1162,"('i', 'feel')",1
1163,"('feel', 'like')",1
1164,"('like', 'come')",1
1165,"('market', 'dublin')",1
1166,"('market', 'global')",1
1167,"('char', 'global')",1
1168,"('1517', 'char')",1
1169,"('releas', '1517')",1
1170,"('approval', 'releas')",1
1171,"('regulatory', 'approval')",1
1172,"('depending', 'regulatory')",1
1173,"('ready', 'depending')",1
1174,"('car', 'ready')",1
1175,"('technology', 'car')",1
1176,"('selfdriving', 'technology')",1
1177,"('year', 'selfdriving')",1
1178,"('end', 'year')",1
1179,"('aiming', 'end')",1
1180,"('said', 'aiming')",1
1181,"('tesla', 'elon')",1
1182,"('ceo', 'tesla')",1
1183,"('monday', 'ceo')",1
1184,"('on', 'monday')",1
1185,"('char', 'on')",1
1186,"('5062', 'char')",1
1187,"('are', '5062')",1
1188,"('time', 'are')",1
1189,"('999', 'time')",1
1190,"('america', '999')",1
1191,"('come', 'life')",1
1192,"('took', 'swipe')",1
1193,"('3101', 'char')",1
1194,"('market', '20222027')",1
1195,"('motor', 'continues')",1
1196,"('continues', 'face')",1
1197,"('industry', 'continues')",1
1198,"('the', 'industry')",1
1199,"('158008', 'the')",1
1200,"('273', '158008')",1
1201,"('rose', '273')",1
1202,"('sale', 'rose')",1
1203,"('unit', 'sale')",1
1204,"('u', 'unit')",1
1205,"('august', 'u')",1
1206,"('in', 'august')",1
1207,"('positive', 'in')",1
1208,"('continues', 'positive')",1
1209,"('ford', 'motor')",1
1210,"('unveili', '3101')",1
1211,"('data', 'ford')",1
1212,"('sale', 'data')",1
1213,"('overall', 'sale')",1
1214,"('char', 'overall')",1
1215,"('1883', 'char')",1
1216,"('lunar', '1883')",1
1217,"('astronaut', 'lunar')",1
1218,"('land', 'astronaut')",1
1219,"('finally', 'land')",1
1220,"('mission', 'finally')",1
1221,"('ailing', 'mission')",1
1222,"('suggestion', 'ailing')",1
1223,"('came', 'suggestion')",1
1224,"('face', 'supply')",1
1225,"('supply', 'chain')",1
1226,"('chain', 'problem')",1
1227,"('problem', 'make')",1
1228,"('actually', 'unveili')",1
1229,"('away', 'actually')",1
1230,"('year', 'away')",1
1231,"('3', 'year')",1
1232,"('least', '3')",1
1233,"('least', 'least')",1
1234,"('apple', 'least')",1
1235,"('though', 'apple')",1
1236,"('even', 'though')",1
1237,"('year', 'even')",1
1238,"('headline', 'year')",1
1239,"('making', 'headline')",1
1240,"('project', 'making')",1
1241,"('car', 'project')",1
1242,"('apple', 'car')",1
1243,"('titan', 'apple')",1
1244,"('project', 'titan')",1
1245,"('ist', 'project')",1
1246,"('172207', 'ist')",1
1247,"('2022', '172207')",1
1248,"('staffsep', '05')",1
1249,"('fp', 'staffsep')",1
1250,"('char', 'fp')",1
1251,"('2520', 'char')",1
1252,"('particu', '2520')",1
1253,"('number', 'particu')",1
1254,"('make', 'number')",1
1255,"('the', 'global')",1
1256,"('20222027', 'type')",1
1257,"('tesla', 'spacex')",1
1258,"('someone', 'exceptional')",1
1259,"('home', 'future')",1
1260,"('inspiring', 'home')",1
1261,"('turn', 'inspiring')",1
1262,"('laneway', 'turn')",1
1263,"('line', 'laneway')",1
1264,"('train', 'line')",1
1265,"('wedged', 'train')",1
1266,"('site', 'wedged')",1
1267,"('triangular', 'site')",1
1268,"('compact', 'triangular')",1
1269,"('buy', 'compact')",1
1270,"('vision', 'buy')",1
1271,"('exceptional', 'vision')",1
1272,"('take', 'someone')",1
1273,"('need', 'take')",1
1274,"('it', 'take')",1
1275,"('1265', 'char')",1
1276,"('con', '1265')",1
1277,"('away', 'con')",1
1278,"('far', 'away')",1
1279,"('stand', 'far')",1
1280,"('said', 'stand')",1
1281,"('firm', 'said')",1
1282,"('act', 'firm')",1
1283,"('the', 'inflation')",1
1284,"('passing', 'the')",1
1285,"('recent', 'passing')",1
1286,"('note', 'recent')",1
1287,"('future', 'this')",1
1288,"('this', 'origin')",1
1289,"('origin', 'story')",1
1290,"('story', 'hutt')",1
1291,"('musk', 'seemingly')",1
1292,"('founder', 'elon')",1
1293,"('tesla', 'founder')",1
1294,"('3746', 'char')",1
1295,"('me', '3746')",1
1296,"('analytical', 'me')",1
1297,"('preferred', 'analytical')",1
1298,"('planning', 'preferred')",1
1299,"('grasp', 'planning')",1
1300,"('approach', 'grasp')",1
1301,"('learningbased', 'approach')",1
1302,"('object', 'learningbased')",1
1303,"('grasp', 'object')",1
1304,"('hand', 'grasp')",1
1305,"('arm', 'hand')",1
1306,"('robotics', 'arm')",1
1307,"('train', 'robotics')",1
1308,"('system', 'train')",1
1309,"('learning', 'system')",1
1310,"('using', 'learning')",1
1311,"('paper', 'using')",1
1312,"('academic', 'paper')",1
1313,"('2020', 'academic')",1
1314,"('review', '2020')",1
1315,"('this', 'review')",1
1316,"('3149', 'char')",1
1317,"('hutt', '3149')",1
1318,"('take', 'note')",1
1319,"('sector', 'need')",1
1320,"('type', 'electrode')",1
1321,"('lower', 'tuesday')",1
1322,"('cut', 'xibd')",1
1323,"('production', 'cut')",1
1324,"('opec', 'production')",1
1325,"('surprise', 'opec')",1
1326,"('rose', 'surprise')",1
1327,"('price', 'rose')",1
1328,"('u', 'oil')",1
1329,"('data', 'u')",1
1330,"('economic', 'data')",1
1331,"('key', 'economic')",1
1332,"('release', 'key')",1
1333,"('morning', 'release')",1
1334,"('tuesday', 'morning')",1
1335,"('reversed', 'lower')",1
1336,"('automobile', 'sector')",1
1337,"('average', 'reversed')",1
1338,"('industrial', 'average')",1
1339,"('jones', 'industrial')",1
1340,"('dow', 'jones')",1
1341,"('the', 'dow')",1
1342,"('9187', 'char')",1
1343,"('there', '9187')",1
1344,"('offering', 'there')",1
1345,"('8362', 'char')",1
1346,"('geogr', '8362')",1
1347,"('application', 'geogr')",1
1348,"('material', 'application')",1
1349,"('electrode', 'material')",1
1350,"('xibd', '50')",1
1351,"('50', 'stockshockwave')",1
1352,"('stockshockwave', 'medical')",1
1353,"('medical', '5961')",1
1354,"('investor', 'automobile')",1
1355,"('said', 'investor')",1
1356,"('research', 'said')",1
1357,"('wolfe', 'research')",1
1358,"('southworks', 'wolfe')",1
1359,"('char', 'southworks')",1
1360,"('3258', 'char')",1
1361,"('billi', '3258')",1
1362,"('1', 'billi')",1
1363,"('reported', '1')",1
1364,"('cost', 'reported')",1
1365,"('earthit', 'cost')",1
1366,"('middle', 'earthit')",1
1367,"('tolkien', 'middle')",1
1368,"('based', 'jrr')",1
1369,"('loosely', 'based')",1
1370,"('power', 'loosely')",1
1371,"('action', 'series')",1
1372,"('new', 'action')",1
1373,"('lavish', 'new')",1
1374,"('studio', 'lavish')",1
1375,"('amazon', 'studio')",1
1376,"('hating', 'amazon')",1
1377,"('critic', 'hating')",1
1378,"('chorus', 'critic')",1
1379,"('added', 'chorus')",1
1380,"('5961', 'char')",1
1381,"('musk', 'came')",1
1382,"('moon', 'tesla')",1
1383,"('reignited', 'rivalry')",1
1384,"('including', 'tesla')",1
1385,"('climbed', '1000')",1
1386,"('company', 'climbed')",1
1387,"('share', 'company')",1
1388,"('successful', 'share')",1
1389,"('wildly', 'successful')",1
1390,"('move', 'wildly')",1
1391,"('adanis', 'move')",1
1392,"('market', 'adanis')",1
1393,"('stock', 'market')",1
1394,"('judging', 'stock')",1
1395,"('char', 'judging')",1
1396,"('1878', 'char')",1
1397,"('elon', '1878')",1
1398,"('however', 'including')",1
1399,"('6406', 'char')",1
1400,"('threat', 'however')",1
1401,"('existential', 'threat')",1
1402,"('biggest', 'existential')",1
1403,"('perhaps', 'biggest')",1
1404,"('overpopulation', 'perhaps')",1
1405,"('change', 'overpopulation')",1
1406,"('rank', 'climate')",1
1407,"('would', 'rank')",1
1408,"('many', 'would')",1
1409,"('humanity', 'many')",1
1410,"('face', 'humanity')",1
1411,"('issue', 'face')",1
1412,"('forefront', 'issue')",1
1413,"('1000', 'per')",1
1414,"('cent', 'since')",1
1415,"('since', '2020')",1
1416,"('2020', 'that')",1
1417,"('learned', 'if')",1
1418,"('bbc', 'learned')",1
1419,"('handset', 'bbc')",1
1420,"('satelliteconnected', 'handset')",1
1421,"('new', 'satelliteconnected')",1
1422,"('musk', 'new')",1
1423,"('bos', 'elon')",1
1424,"('tesla', 'bos')",1
1425,"('apple', 'tesla')",1
1426,"('march', 'apple')",1
1427,"('steal', 'march')",1
1428,"('hope', 'steal')",1
1429,"('maker', 'hope')",1
1430,"('smartphone', 'maker')",1
1431,"('british', 'smartphone')",1
1432,"('a', 'british')",1
1433,"('editor', 'a')",1
1434,"('kleinmantechnology', 'editor')",1
1435,"('zoe', 'kleinmantechnology')",1
1436,"('by', 'zoe')",1
1437,"('char', 'by')",1
1438,"('2105', 'char')",1
1439,"('advance', '2105')",1
1440,"('cent', 'advance')",1
1441,"('44', 'per')",1
1442,"('compare', '44')",1
1443,"('that', 'compare')",1
1444,"('at', 'forefront')",1
1445,"('foldab', '6406')",1
1446,"('wif', '2921')",1
1447,"('reported', 'last')",1
1448,"('compound', 'donald')",1
1449,"('maralago', 'compound')",1
1450,"('raid', 'maralago')",1
1451,"('fbi', 'raid')",1
1452,"('since', 'fbi')",1
1453,"('comment', 'since')",1
1454,"('first', 'comment')",1
1455,"('in', 'first')",1
1456,"('3539', 'char')",1
1457,"('sou', '3539')",1
1458,"('much', 'sou')",1
1459,"('week', 'much')",1
1460,"('last', 'week')",1
1461,"('newsweek', 'reported')",1
1462,"('120w', 'foldab')",1
1463,"('california', 'newsweek')",1
1464,"('sweep', 'california')",1
1465,"('warning', 'sweep')",1
1466,"('evacuation', 'warning')",1
1467,"('wildfire', 'evacuation')",1
1468,"('request', 'wildfire')",1
1469,"('conservation', 'request')",1
1470,"('energy', 'conservation')",1
1471,"('report', 'energy')",1
1472,"('conflicting', 'report')",1
1473,"('confusion', 'conflicting')",1
1474,"('caught', 'confusion')",1
1475,"('owner', 'caught')",1
1476,"('donald', 'trump')",1
1477,"('trump', 'took')",1
1478,"('took', 'aim')",1
1479,"('aim', 'electric')",1
1480,"('sure', '120w')",1
1481,"('time', 'sure')",1
1482,"('period', 'time')",1
1483,"('extended', 'period')",1
1484,"('offgrid', 'extended')",1
1485,"('take', 'offgrid')",1
1486,"('plan', 'take')",1
1487,"('trip', 'plan')",1
1488,"('if', 'trip')",1
1489,"('family', 'if')",1
1490,"('adventure', 'family')",1
1491,"('outdoor', 'adventure')",1
1492,"('planning', 'outdoor')",1
1493,"('might', 'planning')",1
1494,"('horizon', 'might')",1
1495,"('fall', 'horizon')",1
1496,"('with', 'fall')",1
1497,"('5512', 'char')",1
1498,"('rep', '5512')",1
1499,"('opponentsrising', 'rep')",1
1500,"('main', 'opponentsrising')",1
1501,"('two', 'main')",1
1502,"('attack', 'two')",1
1503,"('managed', 'attack')",1
1504,"('weekend', 'managed')",1
1505,"('speech', 'weekend')",1
1506,"('vehicle', 'speech')",1
1507,"('if', 'wif')",1
1508,"('2921', 'char')",1
1509,"('mission', 'moon')",1
1510,"('purpose', 'photo')",1
1511,"('play', 'unleashing')",1
1512,"('role', 'play')",1
1513,"('crucial', 'role')",1
1514,"('board', 'crucial')",1
1515,"('business', 'board')",1
1516,"('purpose', 'business')",1
1517,"('topic', 'purpose')",1
1518,"('come', 'topic')",1
1519,"('when', 'come')",1
1520,"('unsplash', 'when')",1
1521,"('kopezhanov', 'unsplash')",1
1522,"('damir', 'kopezhanov')",1
1523,"('photo', 'damir')",1
1524,"('about', 'purpose')",1
1525,"('barista', 'also')",1
1526,"('thinking', 'about')",1
1527,"('when', 'thinking')",1
1528,"('make', 'when')",1
1529,"('board', 'make')",1
1530,"('mistake', 'board')",1
1531,"('five', 'mistake')",1
1532,"('2351', 'char')",1
1533,"('occa', '2351')",1
1534,"('many', 'occa')",1
1535,"('on', 'many')",1
1536,"('order', 'on')",1
1537,"('next', 'order')",1
1538,"('cover', 'next')",1
1539,"('unleashing', 'p')",1
1540,"('p', '6385')",1
1541,"('6385', 'char')",1
1542,"('it', 'hardly')",1
1543,"('uncrewed', 'mission')",1
1544,"('1', 'uncrewed')",1
1545,"('artemis', '1')",1
1546,"('scrubbed', 'artemis')",1
1547,"('nasa', 'scrubbed')",1
1548,"('a', 'nasa')",1
1549,"('13782', 'char')",1
1550,"('so', '13782')",1
1551,"('model', 'so')",1
1552,"('language', 'model')",1
1553,"('large', 'language')",1
1554,"('incorporates', 'large')",1
1555,"('robot', 'incorporates')",1
1556,"('built', 'robot')",1
1557,"('google', 'built')",1
1558,"('production', 'google')",1
1559,"('used', 'production')",1
1560,"('popular', 'used')",1
1561,"('increasingly', 'popular')",1
1562,"('dalle', 'increasingly')",1
1563,"('month', 'dalle')",1
1564,"('last', 'month')",1
1565,"('development', 'last')",1
1566,"('ai', 'development')",1
1567,"('talk', 'ai')",1
1568,"('news', 'talk')",1
1569,"('hardly', 'news')",1
1570,"('also', 'cover')",1
1571,"('telling', 'barista')",1
1572,"('during', 'holidayshortened')",1
1573,"('tsla', 'ceo')",1
1574,"('track', 'toward')",1
1575,"('back', 'track')",1
1576,"('u', 'back')",1
1577,"('put', 'u')",1
1578,"('act', 'put')",1
1579,"('provision', 'inflation')",1
1580,"('climate', 'provision')",1
1581,"('char', 'climate')",1
1582,"('5208', 'char')",1
1583,"('escape', '5208')",1
1584,"('fight', 'escape')",1
1585,"('s', 'fight')",1
1586,"('ceo', 's')",1
1587,"('tesla', 'tsla')",1
1588,"('food', 'telling')",1
1589,"('twtr', 'tesla')",1
1590,"('twitter', 'twtr')",1
1591,"('counterclaim', 'twitter')",1
1592,"('s', 'counterclaim')",1
1593,"('stage', 'elon')",1
1594,"('set', 'stage')",1
1595,"('battle', 'set')",1
1596,"('courtroom', 'battle')",1
1597,"('watching', 'courtroom')",1
1598,"('finance', 'watching')",1
1599,"('yahoo', 'finance')",1
1600,"('week', 'yahoo')",1
1601,"('holidayshortened', 'week')",1
1602,"('toward', 'significant')",1
1603,"('significant', 'emission')",1
1604,"('emission', 'reduction')",1
1605,"('reduction', 'potentially')",1
1606,"('coffee', 'food')",1
1607,"('buying', 'coffee')",1
1608,"('someone', 'buying')",1
1609,"('involves', 'someone')",1
1610,"('this', 'involves')",1
1611,"('location', 'this')",1
1612,"('starbucks', 'location')",1
1613,"('across', 'starbucks')",1
1614,"('prevalent', 'across')",1
1615,"('trend', 'prevalent')",1
1616,"('forward', 'trend')",1
1617,"('pay', 'forward')",1
1618,"('year', 'pay')",1
1619,"('for', 'year')",1
1620,"('char', 'for')",1
1621,"('4654', 'char')",1
1622,"('miner', '4654')",1
1623,"('one', 'miner')",1
1624,"('but', 'one')",1
1625,"('level', 'but')",1
1626,"('2005', 'level')",1
1627,"('40', '2005')",1
1628,"('output', '40')",1
1629,"('gas', 'output')",1
1630,"('greenhouse', 'gas')",1
1631,"('reducing', 'greenhouse')",1
1632,"('potentially', 'reducing')",1
1633,"('seemingly', 'reignited')",1
1634,"('rivalry', 'amazon')",1
1635,"('work', 'out')",1
1636,"('human', 'labor')",1
1637,"('tesla', 'little')",1
1638,"('say', 'tesla')",1
1639,"('char', 'say')",1
1640,"('10121', 'char')",1
1641,"('profitab', '10121')",1
1642,"('trade', 'profitab')",1
1643,"('particular', 'trade')",1
1644,"('whether', 'particular')",1
1645,"('predicting', 'whether')",1
1646,"('ml', 'predicting')",1
1647,"('application', 'ml')",1
1648,"('one', 'application')",1
1649,"('labor', 'one')",1
1650,"('required', 'human')",1
1651,"('join', 'u')",1
1652,"('earlier', 'required')",1
1653,"('task', 'earlier')",1
1654,"('automating', 'task')",1
1655,"('industry', 'automating')",1
1656,"('many', 'industry')",1
1657,"('helpful', 'many')",1
1658,"('immensely', 'helpful')",1
1659,"('prof', 'immensely')",1
1660,"('learning', 'prof')",1
1661,"('machine', 'learning')",1
1662,"('char', 'machine')",1
1663,"('12112', 'char')",1
1664,"('particip', '12112')",1
1665,"('little', 'doubt')",1
1666,"('doubt', 'electric')",1
1667,"('vehicle', 'maker')",1
1668,"('maker', 'inspires')",1
1669,"('2022', 'usd')",1
1670,"('billion', '2022')",1
1671,"('23', 'billion')",1
1672,"('usd', '23')",1
1673,"('projected', 'grow')",1
1674,"('size', 'projected')",1
1675,"('intelligence', 'market')",1
1676,"('artificial', 'intelligence')",1
1677,"('automotive', 'artificial')",1
1678,"('newswire', 'automotive')",1
1679,"('chicago', 'sept')",1
1680,"('ltd', 'chicago')",1
1681,"('research', 'pvt')",1
1682,"('marketsandmarkets', 'research')",1
1683,"('char', 'marketsandmarkets')",1
1684,"('3146', 'char')",1
1685,"('necksn', '3146')",1
1686,"('going', 'necksn')",1
1687,"('stop', 'going')",1
1688,"('one', 'stop')",1
1689,"('used', 'one')",1
1690,"('we', 'used')",1
1691,"('owner', 'we')",1
1692,"('fanaticism', 'owner')",1
1693,"('degree', 'fanaticism')",1
1694,"('certain', 'degree')",1
1695,"('inspires', 'certain')",1
1696,"('u', 'particip')",1
1697,"('please', 'join')",1
1698,"('70', 'billion')",1
1699,"('industry', 'but')",1
1700,"('tweet', 'tesla')",1
1701,"('recent', 'tweet')",1
1702,"('in', 'recent')",1
1703,"('2051', 'char')",1
1704,"('issue', '2051')",1
1705,"('carlike', 'issue')",1
1706,"('recall', 'carlike')",1
1707,"('many', 'ev')",1
1708,"('battery', 'many')",1
1709,"('car', 'battery')",1
1710,"('end', 'car')",1
1711,"('ev', 'end')",1
1712,"('but', 'ev')",1
1713,"('auto', 'industry')",1
1714,"('realm', 'please')",1
1715,"('old', 'auto')",1
1716,"('centuryplus', 'old')",1
1717,"('disrupt', 'centuryplus')",1
1718,"('trying', 'disrupt')",1
1719,"('new', 'trying')",1
1720,"('ev', 'new')",1
1721,"('making', 'ev')",1
1722,"('headline', 'making')",1
1723,"('recall', 'headline')",1
1724,"('char', 'ev')",1
1725,"('13294', 'char')",1
1726,"('solu', '13294')",1
1727,"('proposed', 'solu')",1
1728,"('musk', 'complained')",1
1729,"('complained', 'majority')",1
1730,"('majority', 'comment')",1
1731,"('comment', 'filled')",1
1732,"('financial', 'realm')",1
1733,"('particularly', 'financial')",1
1734,"('conduct', 'particularly')",1
1735,"('predatory', 'conduct')",1
1736,"('corruption', 'predatory')",1
1737,"('combat', 'corruption')",1
1738,"('effort', 'combat')",1
1739,"('invested', 'effort')",1
1740,"('already', 'invested')",1
1741,"('donor', 'already')",1
1742,"('239', 'donor')",1
1743,"('week', '239')",1
1744,"('fundraising', 'week')",1
1745,"('capitalism', 'fundraising')",1
1746,"('naked', 'capitalism')",1
1747,"('this', 'naked')",1
1748,"('1161', 'char')",1
1749,"('impersonating', '1161')",1
1750,"('account', 'impersonating')",1
1751,"('bunch', 'fake')",1
1752,"('show', 'bunch')",1
1753,"('screenshot', 'show')",1
1754,"('attached', 'screenshot')",1
1755,"('he', 'attached')",1
1756,"('bot', 'he')",1
1757,"('cryptocurrency', 'bot')",1
1758,"('filled', 'cryptocurrency')",1
1759,"('usd', '70')",1
1760,"('billion', 'b')",1
1761,"('barack', 'obama')",1
1762,"('the', 'califor')",1
1763,"('it', 'necessarily')",1
1764,"('purpose', 'it')",1
1765,"('informational', 'purpose')",1
1766,"('provided', 'informational')",1
1767,"('advice', 'provided')",1
1768,"('investment', 'advice')",1
1769,"('expressed', 'investment')",1
1770,"('opinion', 'expressed')",1
1771,"('the', 'opinion')",1
1772,"('disclaimer', 'the')",1
1773,"('char', 'disclaimer')",1
1774,"('7329', 'char')",1
1775,"('califor', '7329')",1
1776,"('crowd', 'the')",1
1777,"('mark', 'out')",1
1778,"('stand', 'crowd')",1
1779,"('startup', 'stand')",1
1780,"('difficult', 'startup')",1
1781,"('make', 'difficult')",1
1782,"('clip', 'make')",1
1783,"('rapid', 'clip')",1
1784,"('market', 'rapid')",1
1785,"('pour', 'electric')",1
1786,"('beginning', 'pour')",1
1787,"('automaker', 'beginning')",1
1788,"('leading', 'automaker')",1
1789,"('vehicle', 'owner')",1
1790,"('22128', 'char')",1
1791,"('necessarily', 'reflect')",1
1792,"('reflect', 'opinion')",1
1793,"('opinion', 'utoday')",1
1794,"('utoday', 'every')",1
1795,"('body', 'work')",1
1796,"('entire', 'body')",1
1797,"('dive', 'entire')",1
1798,"('deeper', 'dive')",1
1799,"('taking', 'deeper')",1
1800,"('s', 'taking')",1
1801,"('series', 's')",1
1802,"('book', 'series')",1
1803,"('god', 'book')",1
1804,"('american', 'god')",1
1805,"('dude', 'american')",1
1806,"('bonded', 'dude')",1
1807,"('already', 'bonded')",1
1808,"('we', 'already')",1
1809,"('gaiman', 'we')",1
1810,"('neil', 'gaiman')",1
1811,"('love', 'neil')",1
1812,"('reason', 'love')",1
1813,"('another', 'reason')",1
1814,"('need', 'another')",1
1815,"('nt', 'need')",1
