,index,0
704,"('pay', 'forward', 'chain')",1
705,"('forward', 'chain', 'sparking')",1
706,"('chain', 'sparking', 'debate')",1
707,"('sparking', 'debate', 'five')",1
708,"('debate', 'five', 'mistake')",1
709,"('five', 'mistake', 'board')",1
710,"('mistake', 'board', 'make')",1
711,"('board', 'make', 'when')",1
712,"('make', 'when', 'thinking')",1
713,"('when', 'thinking', 'about')",1
714,"('thinking', 'about', 'purpose')",1
715,"('about', 'purpose', 'radar')",1
716,"('purpose', 'radar', 'trend')",1
717,"('radar', 'trend', 'watch')",1
718,"('trend', 'watch', 'september')",1
719,"('watch', 'september', '2022')",1
720,"('september', '2022', 'elon')",1
721,"('2022', 'elon', 'musk')",1
722,"('elon', 'musk', 'throw')",1
723,"('musk', 'throw', 'solution')",1
724,"('throw', 'solution', 'ailing')",1
725,"('solution', 'ailing', 'nasa')",1
726,"('ailing', 'nasa', 's')",1
727,"('starbucks', 'worker', 'say')",1
728,"('former', 'starbucks', 'worker')",1
729,"('annoyed', 'former', 'starbucks')",1
730,"('fine', 'legal', 'story')",1
731,"('iphone14', 'elon', 'musk')",1
732,"('elon', 'musk', 'satellite')",1
733,"('musk', 'satellite', 'phone')",1
734,"('satellite', 'phone', 'bed')",1
735,"('phone', 'bed', 'bath')",1
736,"('bed', 'bath', 'beyond')",1
737,"('bath', 'beyond', 'lawsuit')",1
738,"('beyond', 'lawsuit', 'twittermusk')",1
739,"('lawsuit', 'twittermusk', 'hearing')",1
740,"('twittermusk', 'hearing', 'meta')",1
741,"('hearing', 'meta', 'fine')",1
742,"('meta', 'fine', 'legal')",1
743,"('legal', 'story', 'watch')",1
744,"('they', 'annoyed', 'former')",1
745,"('story', 'watch', 'we')",1
746,"('watch', 'we', 'enough')",1
747,"('we', 'enough', 'lithium')",1
748,"('enough', 'lithium', 'globally')",1
749,"('lithium', 'globally', 'meet')",1
750,"('globally', 'meet', 'ev')",1
751,"('meet', 'ev', 'target')",1
752,"('ev', 'target', 'mining')",1
753,"('target', 'mining', 'ceo')",1
754,"('mining', 'ceo', 'say')",1
755,"('ceo', 'say', 'they')",1
756,"('say', 'they', 'annoyed')",1
757,"('the', 'new', 'mini')",1
758,"('new', 'mini', 'ev')",1
759,"('mini', 'ev', 'cabrio')",1
760,"('hackaday', 'link', 'september')",1
761,"('september', '4', '2022')",1
762,"('4', '2022', 'automotive')",1
763,"('2022', 'automotive', 'artificial')",1
764,"('automotive', 'artificial', 'intelligence')",1
765,"('artificial', 'intelligence', 'market')",1
766,"('intelligence', 'market', 'worth')",1
767,"('market', 'worth', '70')",1
768,"('worth', '70', 'billion')",1
769,"('70', 'billion', '2027')",1
770,"('billion', '2027', 'exclusive')",1
771,"('2027', 'exclusive', 'report')",1
772,"('exclusive', 'report', 'marketsandmarketstm')",1
773,"('report', 'marketsandmarketstm', 'tunein')",1
774,"('marketsandmarketstm', 'tunein', 'score')",1
775,"('tunein', 'score', 'uefa')",1
776,"('score', 'uefa', 'champion')",1
777,"('uefa', 'champion', 'league')",1
778,"('champion', 'league', 'inside')",1
779,"('league', 'inside', 'tesla')",1
780,"('inside', 'tesla', 'drive')",1
781,"('tesla', 'drive', 'keep')",1
782,"('keep', 'musk', 'battery')",1
783,"('musk', 'battery', 'promise')",1
784,"('battery', 'promise', 'politico')",1
785,"('promise', 'politico', 's')",1
786,"('politico', 's', 'new')",1
787,"('s', 'new', 'german')",1
788,"('link', 'september', '4')",1
789,"('python', 'hackaday', 'link')",1
790,"('ira', 'kill', 'carbon')",1
791,"('learning', 'python', 'hackaday')",1
792,"('carbon', 'tax', 'ford')",1
793,"('tax', 'ford', 'rivian')",1
794,"('ford', 'rivian', 'recall')",1
795,"('rivian', 'recall', 'some')",1
796,"('recall', 'some', 'ev')",1
797,"('some', 'ev', 'elon')",1
798,"('ev', 'elon', 'musk')",1
799,"('elon', 'musk', 'complains')",1
800,"('musk', 'complains', 'about')",1
801,"('complains', 'about', 'bot')",1
802,"('about', 'bot', 'impersonating')",1
803,"('bot', 'impersonating', 'binance')",1
804,"('impersonating', 'binance', 'ceo')",1
805,"('binance', 'ceo', 'the')",1
806,"('ceo', 'the', 'race')",1
807,"('the', 'race', 'lithium')",1
808,"('race', 'lithium', 'heating')",1
809,"('lithium', 'heating', 'up')",1
810,"('heating', 'up', 'latin')",1
811,"('up', 'latin', 'america')",1
812,"('latin', 'america', 'stock')",1
813,"('america', 'stock', 'price')",1
814,"('stock', 'price', 'prediction')",1
815,"('price', 'prediction', 'using')",1
816,"('prediction', 'using', 'machine')",1
817,"('using', 'machine', 'learning')",1
818,"('machine', 'learning', 'python')",1
819,"('new', 'german', 'owner')",1
820,"('german', 'owner', 'contrarian')",1
821,"('owner', 'contrarian', 'plan')",1
822,"('contrarian', 'plan', 'american')",1
823,"('elon', 'musk', 'lotr')",1
824,"('musk', 'lotr', 'stick')",1
825,"('lotr', 'stick', 'to')",1
826,"('stick', 'to', 'what')",1
827,"('to', 'what', 'you')",1
828,"('what', 'you', 'already')",1
829,"('you', 'already', 'do')",1
830,"('already', 'do', 'nt')",1
831,"('do', 'nt', 'know')",1
832,"('nt', 'know', 'elon')",1
833,"('know', 'elon', 'musk')",1
834,"('musk', 'say', 'chris')",1
835,"('say', 'chris', 'rock')",1
836,"('chris', 'rock', 'ha')",1
837,"('rock', 'ha', 'invited')",1
838,"('ha', 'invited', 'him')",1
839,"('invited', 'him', 'to')",1
840,"('him', 'to', 'open')",1
841,"('to', 'open', 'one')",1
842,"('open', 'one', 'of')",1
843,"('wildfire', 'blackout', 'fear')",1
844,"('of', 'his', 'show')",1
845,"('his', 'show', 'twitter')",1
846,"('show', 'twitter', 's')",1
847,"('twitter', 's', 'share')",1
848,"('s', 'share', 'price')",1
849,"('share', 'price', 'back')",1
850,"('gaiman', 'elon', 'musk')",1
851,"('neil', 'gaiman', 'elon')",1
852,"('show', 'neil', 'gaiman')",1
853,"('from', 'the', 'air')",1
854,"('plan', 'american', 'medium')",1
855,"('american', 'medium', 'mullen')",1
856,"('medium', 'mullen', 'dream')",1
857,"('mullen', 'dream', 'of')",1
858,"('dream', 'of', 'electric')",1
859,"('of', 'electric', 'vehicle')",1
860,"('electric', 'vehicle', 'that')",1
861,"('vehicle', 'that', 'make')",1
862,"('that', 'make', 'pure')",1
863,"('make', 'pure', 'water')",1
864,"('pure', 'water', 'from')",1
865,"('water', 'from', 'the')",1
866,"('the', 'air', 'will')",1
867,"('s', 'show', 'neil')",1
868,"('air', 'will', 'musk')",1
869,"('will', 'musk', 'pump')",1
870,"('musk', 'pump', 'dogecoin')",1
871,"('pump', 'dogecoin', 'tv')",1
872,"('dogecoin', 'tv', 'again')",1
873,"('tv', 'again', 'he')",1
874,"('again', 'he', 's')",1
875,"('he', 's', 'invited')",1
876,"('s', 'invited', 'chris')",1
877,"('invited', 'chris', 'rock')",1
878,"('chris', 'rock', 's')",1
879,"('rock', 's', 'show')",1
880,"('kill', 'carbon', 'tax')",1
881,"('did', 'ira', 'kill')",1
882,"('ev', 'cabrio', 'is')",1
883,"('group', 'now', 'ha')",1
884,"('ha', '1041', 'trailer')",1
885,"('1041', 'trailer', 'with')",1
886,"('trailer', 'with', 'solarpowered')",1
887,"('with', 'solarpowered', 'refrigeration')",1
888,"('solarpowered', 'refrigeration', 'for')",1
889,"('refrigeration', 'for', 'it')",1
890,"('for', 'it', 'fleet')",1
891,"('it', 'fleet', 'digital')",1
892,"('fleet', 'digital', 'realty')",1
893,"('digital', 'realty', 'jim')",1
894,"('realty', 'jim', 'chanos')",1
895,"('jim', 'chanos', 'will')",1
896,"('chanos', 'will', 'be')",1
897,"('will', 'be', 'right')",1
898,"('be', 'right', 'stick')",1
899,"('right', 'stick', 'to')",1
900,"('stick', 'to', 'the')",1
901,"('to', 'the', 'preferred')",1
902,"('the', 'preferred', 'share')",1
903,"('preferred', 'share', 'san')",1
904,"('share', 'san', 'francisco')",1
905,"('san', 'francisco', 'family')",1
906,"('francisco', 'family', 'asked')",1
907,"('family', 'asked', 'loan')",1
908,"('asked', 'loan', 'spare')",1
909,"('loan', 'spare', 'room')",1
910,"('spare', 'room', 'teacher')",1
911,"('now', 'ha', '1041')",1
912,"('shoprite', 'group', 'now')",1
913,"('cheaper', 'did', 'ira')",1
914,"('africa', 'shoprite', 'group')",1
915,"('cabrio', 'is', 'rare')",1
916,"('is', 'rare', 'convertible')",1
917,"('rare', 'convertible', 'electric')",1
918,"('convertible', 'electric', 'car')",1
919,"('electric', 'car', 'and')",1
920,"('car', 'and', 'possibly')",1
921,"('and', 'possibly', 'cutest')",1
922,"('possibly', 'cutest', 'ev')",1
923,"('cutest', 'ev', 'mint')",1
924,"('ev', 'mint', 'explainer')",1
925,"('mint', 'explainer', 'gigafactories')",1
926,"('explainer', 'gigafactories', 'building')",1
927,"('gigafactories', 'building', 'block')",1
928,"('building', 'block', 'ambani')",1
929,"('block', 'ambani', 's')",1
930,"('ambani', 's', 'cleanenergy')",1
931,"('s', 'cleanenergy', 'play')",1
932,"('cleanenergy', 'play', 'cathie')",1
933,"('play', 'cathie', 'wood')",1
934,"('cathie', 'wood', 'loading')",1
935,"('wood', 'loading', 'up')",1
936,"('loading', 'up', 'these')",1
937,"('up', 'these', '10')",1
938,"('these', '10', 'stock')",1
939,"('10', 'stock', 'south')",1
940,"('stock', 'south', 'africa')",1
941,"('south', 'africa', 'shoprite')",1
942,"('room', 'teacher', 'rent')",1
943,"('teacher', 'rent', 'push')",1
944,"('rent', 'push', 'public')",1
945,"('push', 'public', 'worker')",1
946,"('iphone', 'mini', 'li')",1
947,"('mini', 'li', 'auto')",1
948,"('li', 'auto', 'delivery')",1
949,"('auto', 'delivery', 'halve')",1
950,"('delivery', 'halve', 'august')",1
951,"('halve', 'august', 'seres')",1
952,"('august', 'seres', 'zeekr')",1
953,"('seres', 'zeekr', 'see')",1
954,"('zeekr', 'see', 'growth')",1
955,"('see', 'growth', 'elon')",1
956,"('growth', 'elon', 'musk')",1
957,"('musk', 'say', 'tolkien')",1
958,"('say', 'tolkien', 'is')",1
959,"('tolkien', 'is', 'turning')",1
960,"('is', 'turning', 'his')",1
961,"('turning', 'his', 'grave')",1
962,"('his', 'grave', 'over')",1
963,"('grave', 'over', 'depiction')",1
964,"('over', 'depiction', 'male')",1
965,"('depiction', 'male', 'character')",1
966,"('male', 'character', 'ring')",1
967,"('character', 'ring', 'power')",1
968,"('ring', 'power', 'make')",1
969,"('power', 'make', 'clean')",1
970,"('make', 'clean', 'stuff')",1
971,"('clean', 'stuff', 'cheaper')",1
972,"('stuff', 'cheaper', 'did')",1
973,"('notch', 'iphone', 'mini')",1
974,"('farewell', 'notch', 'iphone')",1
975,"('potential', 'farewell', 'notch')",1
976,"('twitter', 'take', 'tolkien')",1
977,"('public', 'worker', 'vlog')",1
978,"('worker', 'vlog', 'how')",1
979,"('vlog', 'how', 'to')",1
980,"('how', 'to', 'increase')",1
981,"('to', 'increase', 'your')",1
982,"('increase', 'your', 'clout')",1
983,"('your', 'clout', 'why')",1
984,"('clout', 'why', 'business')",1
985,"('downturn', 'loom', 'elon')",1
986,"('loom', 'elon', 'musk')",1
987,"('musk', 's', 'twitter')",1
988,"('s', 'twitter', 'take')",1
989,"('take', 'tolkien', 'lotr')",1
990,"('including', 'potential', 'farewell')",1
991,"('tolkien', 'lotr', 'trop')",1
992,"('lotr', 'trop', 'begs')",1
993,"('trop', 'begs', 'be')",1
994,"('begs', 'be', 'mocked')",1
995,"('be', 'mocked', 'apple')",1
996,"('mocked', 'apple', 'reveal')",1
997,"('apple', 'reveal', 'iphone')",1
998,"('reveal', 'iphone', '14')",1
999,"('iphone', '14', 'wednesdayhere')",1
1000,"('14', 'wednesdayhere', 'expect')",1
1001,"('wednesdayhere', 'expect', 'including')",1
1002,"('expect', 'including', 'potential')",1
1003,"('g', 'caltex', 'researchandmarketscom')",1
